code,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9
200780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34541K,34541L,154040,248070,35610,357780,265520
141000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34542K,34542L,154040,248070,35610,357780,265520
90460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34543K,34543L,154040,248070,35610,357780,265520
83650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34544K,34544L,154040,248070,35610,357780,265520
215050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34545K,34545L,154040,248070,35610,357780,265520
86670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34546K,34546L,154040,248070,35610,357780,265520
335890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34547K,34547L,154040,248070,35610,357780,265520
138580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34548K,34548L,154040,248070,35610,357780,265520
82920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34549K,34549L,154040,248070,35610,357780,265520
54220,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34550K,34550L,154040,248070,35610,357780,265520
42370,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34551K,34551L,154040,248070,35610,357780,265520
30790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34552K,34552L,154040,248070,35610,357780,265520
32850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34553K,34553L,154040,248070,35610,357780,265520
148780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34554K,34554L,154040,248070,35610,357780,265520
238200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34555K,34555L,154040,248070,35610,357780,265520
93190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34556K,34556L,154040,248070,35610,357780,265520
65450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34557K,34557L,154040,248070,35610,357780,265520
210120,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34558K,34558L,154040,248070,35610,357780,265520
5180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34559K,34559L,154040,248070,35610,357780,265520
72950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34560K,34560L,154040,248070,35610,357780,265520
266170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34561K,34561L,154040,248070,35610,357780,265520
143240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34562K,34562L,154040,248070,35610,357780,265520
3960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34563K,34563L,154040,248070,35610,357780,265520
8040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34564K,34564L,154040,248070,35610,357780,265520
7160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34565K,34565L,154040,248070,35610,357780,265520
14710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34566K,34566L,154040,248070,35610,357780,265520
6090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34567K,34567L,154040,248070,35610,357780,265520
100090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34568K,34568L,154040,248070,35610,357780,265520
122350,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34569K,34569L,154040,248070,35610,357780,265520
14970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34570K,34570L,154040,248070,35610,357780,265520
18310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34571K,34571L,154040,248070,35610,357780,265520
53700,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34572K,34572L,154040,248070,35610,357780,265520
9620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34573K,34573L,154040,248070,35610,357780,265520
23600,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34574K,34574L,154040,248070,35610,357780,265520
1470,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34575K,34575L,154040,248070,35610,357780,265520
6400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34576K,34576L,154040,248070,35610,357780,265520
6405,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34577K,34577L,154040,248070,35610,357780,265520
6660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34578K,34578L,154040,248070,35610,357780,265520
380320,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34579K,34579L,154040,248070,35610,357780,265520
28260,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34580K,34580L,154040,248070,35610,357780,265520
02826K,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34581K,34581L,154040,248070,35610,357780,265520
207940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34582K,34582L,154040,248070,35610,357780,265520
32830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34583K,34583L,154040,248070,35610,357780,265520
377630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34584K,34584L,154040,248070,35610,357780,265520
18260,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34585K,34585L,154040,248070,35610,357780,265520
28050,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34586K,34586L,154040,248070,35610,357780,265520
9150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34587K,34587L,154040,248070,35610,357780,265520
9155,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34588K,34588L,154040,248070,35610,357780,265520
5930,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34589K,34589L,154040,248070,35610,357780,265520
5935,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34590K,34590L,154040,248070,35610,357780,265520
1360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34591K,34591L,154040,248070,35610,357780,265520
10140,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34592K,34592L,154040,248070,35610,357780,265520
10145,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34593K,34593L,154040,248070,35610,357780,265520
16360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34594K,34594L,154040,248070,35610,357780,265520
68290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34595K,34595L,154040,248070,35610,357780,265520
29780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34596K,34596L,154040,248070,35610,357780,265520
810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34597K,34597L,154040,248070,35610,357780,265520
815,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34598K,34598L,154040,248070,35610,357780,265520
6110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34599K,34599L,154040,248070,35610,357780,265520
9300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34600K,34600L,154040,248070,35610,357780,265520
145990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34601K,34601L,154040,248070,35610,357780,265520
145995,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34602K,34602L,154040,248070,35610,357780,265520
3230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34603K,34603L,154040,248070,35610,357780,265520
225190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34604K,34604L,154040,248070,35610,357780,265520
2170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34605K,34605L,154040,248070,35610,357780,265520
272550,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34606K,34606L,154040,248070,35610,357780,265520
70,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34607K,34607L,154040,248070,35610,357780,265520
75,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34608K,34608L,154040,248070,35610,357780,265520
2810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34609K,34609L,154040,248070,35610,357780,265520
361670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34610K,34610L,154040,248070,35610,357780,265520
54540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34611K,34611L,154040,248070,35610,357780,265520
65570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34612K,34612L,154040,248070,35610,357780,265520
5680,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34613K,34613L,154040,248070,35610,357780,265520
3720,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34614K,34614L,154040,248070,35610,357780,265520
23000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34615K,34615L,154040,248070,35610,357780,265520
4380,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34616K,34616L,154040,248070,35610,357780,265520
2450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34617K,34617L,154040,248070,35610,357780,265520
32280,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34618K,34618L,154040,248070,35610,357780,265520
2290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34619K,34619L,154040,248070,35610,357780,265520
4440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34620K,34620L,154040,248070,35610,357780,265520
520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34621K,34621L,154040,248070,35610,357780,265520
9770,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34622K,34622L,154040,248070,35610,357780,265520
37460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34623K,34623L,154040,248070,35610,357780,265520
32750,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34624K,34624L,154040,248070,35610,357780,265520
54090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34625K,34625L,154040,248070,35610,357780,265520
5500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34626K,34626L,154040,248070,35610,357780,265520
250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34627K,34627L,154040,248070,35610,357780,265520
4690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34628K,34628L,154040,248070,35610,357780,265520
24950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34629K,34629L,154040,248070,35610,357780,265520
38500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34630K,34630L,154040,248070,35610,357780,265520
17480,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34631K,34631L,154040,248070,35610,357780,265520
10960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34632K,34632L,154040,248070,35610,357780,265520
46390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34633K,34633L,154040,248070,35610,357780,265520
4450,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34634K,34634L,154040,248070,35610,357780,265520
9470,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34635K,34635L,154040,248070,35610,357780,265520
11230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34636K,34636L,154040,248070,35610,357780,265520
1820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34637K,34637L,154040,248070,35610,357780,265520
390,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34638K,34638L,154040,248070,35610,357780,265520
27580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34639K,34639L,154040,248070,35610,357780,265520
38540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34640K,34640L,154040,248070,35610,357780,265520
307870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34641K,34641L,154040,248070,35610,357780,265520
329560,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34642K,34642L,154040,248070,35610,357780,265520
101000,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34643K,34643L,154040,248070,35610,357780,265520
1290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34644K,34644L,154040,248070,35610,357780,265520
41650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34645K,34645L,154040,248070,35610,357780,265520
91580,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34646K,34646L,154040,248070,35610,357780,265520
263810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34647K,34647L,154040,248070,35610,357780,265520
89980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34648K,34648L,154040,248070,35610,357780,265520
42940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34649K,34649L,154040,248070,35610,357780,265520
42600,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34650K,34650L,154040,248070,35610,357780,265520
75180,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34651K,34651L,154040,248070,35610,357780,265520
252990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34652K,34652L,154040,248070,35610,357780,265520
263540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34653K,34653L,154040,248070,35610,357780,265520
7540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34654K,34654L,154040,248070,35610,357780,265520
248170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,34655K,34655L,154040,248070,35610,357780,265520
